"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"oracle_ABH","419","272","163","130","71","23","23","2","1"
"PC","269","162","104","81","40","19","4","4","1"
"PC_ZZD","269","162","104","81","39","19","4","4","1"
"BH","116","82","60","32","28","17","4","4","1"
"oracle_ABH","448","277","173","125","66","23","4","4","1"
"PC","251","167","122","118","63","14","9","9","1"
"PC_ZZD","251","167","122","118","63","14","9","9","1"
"BH","95","76","71","72","57","7","5","6","1"
"oracle_ABH","438","282","190","156","75","30","10","9","1"
"PC","224","179","62","80","32","20","9","1","0"
"PC_ZZD","224","178","62","80","32","20","9","1","0"
"BH","122","91","51","42","25","19","7","1","0"
"oracle_ABH","434","301","123","117","49","33","9","1","0"
"PC","188","159","113","98","22","22","1","3","2"
"PC_ZZD","188","159","113","98","22","22","1","3","2"
"BH","63","62","40","51","21","15","1","2","2"
"oracle_ABH","439","300","176","127","31","25","9","3","2"
"PC","192","172","117","101","66","41","6","11","1"
"PC_ZZD","192","172","117","99","66","40","6","11","1"
"BH","81","67","42","52","40","33","5","11","1"
"oracle_ABH","419","307","168","134","79","50","8","11","1"
"PC","181","161","126","53","54","11","11","5","0"
"PC_ZZD","181","161","125","53","54","11","11","5","0"
"BH","88","68","67","23","39","0","6","3","0"
"oracle_ABH","393","267","179","78","70","14","11","5","0"
"PC","154","208","66","83","25","13","6","10","0"
"PC_ZZD","154","208","66","83","23","13","6","10","0"
"BH","74","67","28","51","15","11","6","8","0"
"oracle_ABH","411","305","156","102","38","16","7","10","0"
"PC","197","116","111","71","39","23","3","0","5"
"PC_ZZD","197","116","111","71","39","23","3","0","5"
"BH","68","50","63","26","18","20","1","0","5"
"oracle_ABH","425","278","159","97","55","30","3","0","5"
"PC","236","132","149","45","79","11","10","0","1"
"PC_ZZD","236","132","149","45","78","11","10","0","1"
"BH","89","38","82","17","52","8","9","0","1"
"oracle_ABH","423","252","208","72","94","11","10","0","1"
"PC","210","178","120","59","39","22","20","0","7"
"PC_ZZD","210","178","120","57","38","22","20","0","6"
"BH","79","72","59","22","19","19","20","0","6"
"oracle_ABH","442","293","180","98","41","35","32","0","6"
"PC","242","211","92","84","47","9","16","11","5"
"PC_ZZD","242","211","92","84","47","9","16","11","5"
"BH","102","79","25","53","22","6","7","10","5"
"oracle_ABH","435","301","165","116","59","18","17","14","5"
"PC","221","190","93","64","35","19","9","5","3"
"PC_ZZD","221","190","93","64","35","18","9","5","3"
"BH","75","101","37","40","16","14","9","5","3"
"oracle_ABH","430","293","150","102","57","22","9","5","3"
"PC","266","142","104","53","42","14","11","3","3"
"PC_ZZD","266","142","104","53","42","14","11","3","3"
"BH","101","80","41","37","20","14","10","1","3"
"oracle_ABH","446","276","168","103","80","16","11","6","3"
"PC","248","105","110","74","45","39","16","1","1"
"PC_ZZD","248","105","110","74","45","39","16","1","1"
"BH","104","44","37","30","35","35","13","1","1"
"oracle_ABH","418","260","186","93","67","44","16","1","1"
"PC","217","180","90","64","48","28","0","10","0"
"PC_ZZD","217","180","90","64","48","28","0","10","0"
"BH","86","63","49","35","29","18","0","10","0"
"oracle_ABH","435","290","159","101","67","30","0","10","0"
"PC","222","158","94","52","46","11","16","0","6"
"PC_ZZD","222","158","94","52","46","11","16","0","6"
"BH","83","88","18","30","38","10","12","0","6"
"oracle_ABH","433","278","152","78","58","14","16","0","6"
"PC","190","168","89","54","35","25","11","10","3"
"PC_ZZD","190","167","89","54","35","25","11","10","3"
"BH","96","39","35","34","23","16","11","10","3"
"oracle_ABH","427","274","168","73","47","29","11","10","3"
"PC","169","143","99","64","44","16","14","7","1"
"PC_ZZD","169","143","99","64","44","16","14","7","1"
"BH","84","30","41","39","39","14","8","7","1"
"oracle_ABH","420","280","185","86","55","29","14","7","1"
"PC","220","181","97","101","79","24","8","9","3"
"PC_ZZD","220","181","97","100","79","24","8","9","3"
"BH","79","64","21","36","35","13","5","4","3"
"oracle_ABH","424","301","152","129","92","53","14","11","3"
"PC","257","146","75","54","69","24","21","3","3"
"PC_ZZD","257","145","75","54","69","24","21","3","3"
"BH","110","64","38","38","54","17","10","3","3"
"oracle_ABH","429","273","153","99","84","33","21","3","3"
"PC","225","209","107","69","58","18","2","4","1"
"PC_ZZD","225","209","107","69","54","18","2","4","1"
"BH","81","82","34","15","35","8","2","4","1"
"oracle_ABH","437","307","164","113","66","19","2","5","1"
"PC","215","129","112","47","21","13","16","3","0"
"PC_ZZD","215","129","112","45","21","13","16","3","0"
