"method","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"QUAD_STOREY","1428","563","302","83","64","0","2","0","0"
"BH","192","32","6","34","10","0","2","0","0"
"oracle_ABH","6781","2395","910","240","83","1","2","0","0"
"STOREY","996","626","278","115","54","26","10","0","0"
"PC","479","360","207","31","37","21","9","0","0"
"PC_STOREY","1173","708","286","157","54","26","10","0","0"
"QUAD","874","567","265","112","54","26","10","0","0"
"PC_ZZD","479","360","207","31","37","21","9","0","0"
"QUAD_STOREY","1354","766","297","157","54","26","10","0","0"
"BH","107","70","94","12","22","11","9","0","0"
"oracle_ABH","6908","2686","832","251","139","30","10","0","0"
"STOREY","910","430","167","110","43","26","5","0","0"
"PC","513","205","99","94","22","25","2","0","0"
"PC_STOREY","1049","496","190","110","44","26","5","0","0"
