"method","V2","V3","V4"
"STOREY_RANDOM","0.918213274123247","0.739213141135541","0.567714669218641"
"PC_RANDOM","0.898951694137489","0.727434132402583","0.510076483177424"
"STOREY","1.412","1.136","0.864"
"PC","1.48422435920977","1.23178167919495","0.922684613995851"
"RES_STOREY","0.882712929433714","0.727906007718361","0.546075644793958"
"PC_midp","0.892119015852078","0.75917501250881","0.565031979107747"
"STOREY_RANDOM","0.888255297173511","0.758452762573747","0.564611382702716"
"PC_RANDOM","0.866212798642998","0.737372231940883","0.521217004696484"
"STOREY","1.472","1.148","0.884"
"PC","1.53151719582453","1.22777564802543","0.96438063598332"
"RES_STOREY","0.929813858642285","0.726989861801978","0.558403377503071"
"PC_midp","0.929902741968678","0.753310832744286","0.597992207487134"
"STOREY_RANDOM","0.930248577688608","0.752540872860399","0.595183855650586"
"PC_RANDOM","0.927228136397776","0.723649082434873","0.550323940502691"
"STOREY","1.472","1.132","0.872"
"PC","1.53294947226244","1.2051746556642","0.941178858295451"
"RES_STOREY","0.942085661754975","0.710554563667955","0.555967866389441"
"PC_midp","0.936391028005951","0.733160632216334","0.581396993063508"
"STOREY_RANDOM","0.936152643177033","0.734101703670719","0.582256257295975"
"PC_RANDOM","0.93209937254676","0.690513555005115","0.566844229248306"
"STOREY","1.416","1.148","0.824"
"PC","1.49198748213611","1.21382714825135","0.909800024961625"
"RES_STOREY","0.868904671258286","0.727271572485351","0.516628652058685"
"PC_midp","0.890755792598113","0.739317138817104","0.566246771542843"
"STOREY_RANDOM","0.891987531899708","0.741174419923265","0.56637912612614"
"PC_RANDOM","0.856410914031502","0.715093312210201","0.508194837061883"
"STOREY","1.44","1.128","0.888"
"PC","1.5117641728907","1.19678936035028","0.969040721892398"
"RES_STOREY","0.90587394628442","0.710899812440307","0.576133755977091"
"PC_midp","0.905223373152845","0.72787063268318","0.60627865054786"
"STOREY_RANDOM","0.905075041245165","0.729345736389321","0.605335198269444"
"PC_RANDOM","0.889591085169008","0.687533372013189","0.566392820325048"
"STOREY","1.464","1.148","0.824"
"PC","1.53359010999407","1.22546853920275","0.931421908785284"
"RES_STOREY","0.920211734332811","0.724005608371172","0.532760216000916"
"PC_midp","0.928026663446971","0.749730165240035","0.580860742789836"
"STOREY_RANDOM","0.925394086371357","0.747369743389342","0.577912051835655"
"PC_RANDOM","0.9079553499224","0.719725219011331","0.520466049100492"
"STOREY","1.432","1.156","0.816"
"PC","1.5056169493958","1.23359540942511","0.916686692248573"
"RES_STOREY","0.897946919676657","0.736788737028714","0.516699977486478"
"PC_midp","0.904295051996875","0.755979577152034","0.565089754332088"
"STOREY_RANDOM","0.905285615085101","0.756354308615282","0.563889601075377"
"PC_RANDOM","0.881257766889601","0.743763260492142","0.50671326932057"
"STOREY","1.424","1.18","0.872"
"PC","1.50235173242474","1.26571484003693","0.944065011857607"
"RES_STOREY","0.89092501581733","0.754951576586373","0.541279711689497"
"PC_midp","0.905380222119923","0.778659152383871","0.573715135470357"
"STOREY_RANDOM","0.903670144875147","0.779126178085547","0.571255664446476"
"PC_RANDOM","0.887560304504059","0.752037132963839","0.509064131673158"
"STOREY","1.44","1.14","0.88"
"PC","1.50094967321701","1.22603847057752","0.934740843368796"
"RES_STOREY","0.910642923253991","0.723975447781278","0.564570500081842"
"PC_midp","0.91016555566337","0.745244132384128","0.583107221900198"
"STOREY_RANDOM","0.911440080263306","0.743818367473256","0.582193371751627"
"PC_RANDOM","0.889202804993485","0.717957061161082","0.539219364992581"
"STOREY","1.432","1.136","0.812"
"PC","1.50540437927635","1.20266794748656","0.901802400615482"
"RES_STOREY","0.923630557240968","0.712594087293727","0.50060615010304"
"PC_midp","0.927451472142372","0.725334036701068","0.54910491244048"
"STOREY_RANDOM","0.928101555334496","0.724327438257121","0.548452558271974"
"PC_RANDOM","0.92696699728645","0.690201479505705","0.479476474681824"
"STOREY","1.464","1.16","0.86"
"PC","1.52079152539257","1.22439163826519","0.941705095001421"
"RES_STOREY","0.928523255410697","0.726652586600136","0.542242454776927"
"PC_midp","0.922700760386946","0.745341705307641","0.58200317833773"
"STOREY_RANDOM","0.920723142003988","0.745487864114876","0.58296845213684"
"PC_RANDOM","0.922372395630144","0.71453634020607","0.53110219258481"
"STOREY","1.468","1.116","0.816"
"PC","1.52890889243673","1.20884639187197","0.897866900172129"
"RES_STOREY","0.951023211532281","0.713788784353317","0.51733007357082"
"PC_midp","0.94772088547899","0.744794127654278","0.556282217018003"
"STOREY_RANDOM","0.94739732588061","0.741860325176313","0.556831333852971"
"PC_RANDOM","0.973701742755068","0.698606046776296","0.508057758296464"
"STOREY","1.5","1.132","0.884"
"PC","1.55359556134615","1.20519735316279","0.967278604280982"
"RES_STOREY","0.953684687693271","0.723707379681933","0.559498300568701"
"PC_midp","0.942641654280825","0.735786106944927","0.600568814882435"
"STOREY_RANDOM","0.939865721890208","0.733560130264446","0.600816858017112"
"PC_RANDOM","0.956674399362378","0.722925432080089","0.558012270282111"
"STOREY","1.46","1.168","0.832"
"PC","1.53480629909474","1.22911000064923","0.91413598731353"
"RES_STOREY","0.928384480380238","0.749385014674354","0.537236885371708"
"PC_midp","0.937257051062499","0.757380349808809","0.568182036088455"
"STOREY_RANDOM","0.937819652199215","0.758656459880747","0.567934680041934"
"PC_RANDOM","0.944609213960579","0.753171418724303","0.523655241540101"
"STOREY","1.424","1.14","0.9"
"PC","1.48984561671957","1.21769492012244","0.964099133610359"
"RES_STOREY","0.900085661759099","0.712144898762167","0.57794720239275"
"PC_midp","0.914473013437506","0.739278993947412","0.593340658945722"
"STOREY_RANDOM","0.913736704148071","0.738604688337632","0.593547372775996"
"PC_RANDOM","0.902900776125989","0.68926675901911","0.562524144744515"
"STOREY","1.476","1.16","0.88"
"PC","1.52139983284922","1.24903332487163","0.959099633618572"
"RES_STOREY","0.92200947289336","0.735056453862127","0.568264146085794"
"PC_midp","0.920856397788236","0.769510253438753","0.596808249481311"
"STOREY_RANDOM","0.921430274462736","0.766526617442792","0.594499734496149"
"PC_RANDOM","0.917896339971932","0.74575236730075","0.551468019282556"
"STOREY","1.464","1.164","0.812"
"PC","1.51034044023838","1.23322168405312","0.908097136648524"
"RES_STOREY","0.916102192366395","0.723540127106463","0.51995068246861"
"PC_midp","0.915344470711168","0.750014144488497","0.558083617904679"
"STOREY_RANDOM","0.914303847397329","0.750949997893027","0.556455187336691"
"PC_RANDOM","0.898646404898158","0.71330957022146","0.511672310219963"
"STOREY","1.444","1.152","0.848"
"PC","1.50590570198395","1.22446753995239","0.926238888980602"
"RES_STOREY","0.910469769432056","0.728195787732735","0.547653186839515"
"PC_midp","0.910926062682382","0.750591781456185","0.580399189846206"
"STOREY_RANDOM","0.910895686076681","0.752069154246933","0.579361501205081"
"PC_RANDOM","0.890319503126523","0.719726504265698","0.552554358995609"
"STOREY","1.412","1.172","0.828"
"PC","1.4865465584433","1.22677944342078","0.931238188310774"
"RES_STOREY","0.87987630364468","0.745204791366368","0.527819262936131"
"PC_midp","0.894214740602405","0.753216568231871","0.576616741838173"
"STOREY_RANDOM","0.89491804968537","0.752489228355098","0.575706210079505"
"PC_RANDOM","0.863873226147564","0.727662886853616","0.507854353259474"
"STOREY","1.432","1.156","0.912"
"PC","1.5126221937987","1.21058060380001","0.963885736725568"
"RES_STOREY","0.886793919567869","0.729336413135504","0.59211220035352"
"PC_midp","0.905705629059893","0.741838777969252","0.59971870000165"
"STOREY_RANDOM","0.906264863847514","0.744358340591057","0.598227524698178"
"PC_RANDOM","0.874661994607374","0.708428500883764","0.551832059158335"
"STOREY","1.496","1.188","0.88"
"PC","1.53596070180875","1.2533134582791","0.936506598225467"
"RES_STOREY","0.95613392645276","0.74983355373961","0.567911317259401"
"PC_midp","0.932344295044012","0.760056903233088","0.58133452684141"
"STOREY_RANDOM","0.933537165283679","0.759049000088063","0.580915096724411"
"PC_RANDOM","0.94242512368829","0.730670565716632","0.55023201842564"
"STOREY","1.432","1.1","0.82"
"PC","1.50572506256002","1.19775558861202","0.905715789374218"
"RES_STOREY","0.894273537603677","0.691570314182744","0.505019566395992"
"PC_midp","0.911410817252908","0.728328774153992","0.550628265564575"
"STOREY_RANDOM","0.909651924252306","0.729950234106597","0.548987524233297"
"PC_RANDOM","0.902133557179954","0.692680086514595","0.491953553777137"
"STOREY","1.456","1.176","0.86"
"PC","1.51814361258018","1.24663561894564","0.930456126115556"
"RES_STOREY","0.911150672915236","0.743737788296799","0.547757067329491"
"PC_midp","0.917130616115033","0.75808290743583","0.575359325433443"
"STOREY_RANDOM","0.915986781734339","0.758604388121123","0.576350190785903"
"PC_RANDOM","0.910214815819407","0.715506559738338","0.534973917756077"
"STOREY","1.404","1.192","0.86"
"PC","1.49435966782068","1.24913569888076","0.924007658321363"
"RES_STOREY","0.882549417381092","0.758146057274354","0.550488978776896"
"PC_midp","0.901372880576078","0.76147109560742","0.570008509922816"
"STOREY_RANDOM","0.900463501691265","0.759478994519955","0.568695986098531"
"PC_RANDOM","0.873805035741951","0.741572768189558","0.537419537439776"
"STOREY","1.464","1.124","0.892"
"PC","1.52179975925823","1.21950912672348","0.944845060544652"
"RES_STOREY","0.924487422323225","0.707079199432855","0.557885978166303"
"PC_midp","0.922235770641005","0.747924820802772","0.570933301612437"
"STOREY_RANDOM","0.920864179891519","0.746381744414188","0.569922333922803"
"PC_RANDOM","0.921015056879969","0.707127086711268","0.522905338545632"
"STOREY","1.424","1.192","0.876"
"PC","1.48437499159518","1.23724502078616","0.95244779685042"
"RES_STOREY","0.903671773401339","0.753111433789035","0.555366121453832"
"PC_midp","0.899614033465446","0.760231621245964","0.589902348089767"
"STOREY_RANDOM","0.901671137692025","0.758539470299588","0.587874060975764"
"PC_RANDOM","0.895852203657021","0.74313661432932","0.546548762479118"
"STOREY","1.448","1.192","0.88"
"PC","1.51382006456023","1.23513872458549","0.947887141399569"
"RES_STOREY","0.928454208571847","0.762787483001344","0.570022293673972"
"PC_midp","0.933566118014576","0.764633398536696","0.593358669725855"
"STOREY_RANDOM","0.929549358294028","0.7635492984374","0.593768774726432"
"PC_RANDOM","0.92415786043584","0.749037604869351","0.544996882585786"
"STOREY","1.476","1.224","0.86"
"PC","1.53326196363245","1.26150908294771","0.954745313028304"
"RES_STOREY","0.92585505899382","0.778071818204991","0.545187846228651"
"PC_midp","0.927732176221041","0.771897395088398","0.592399112281469"
"STOREY_RANDOM","0.928146498000088","0.770828043753584","0.594600921181088"
"PC_RANDOM","0.933717686280028","0.756652366669618","0.545454272651783"
"STOREY","1.416","1.156","0.848"
"PC","1.49924685220661","1.22625643639293","0.929303450000863"
"RES_STOREY","0.879126524419376","0.734722045414059","0.535545578198639"
"PC_midp","0.909492438061189","0.751102631462595","0.572838535322749"
"STOREY_RANDOM","0.908666592382827","0.748575969257737","0.573888113962389"
"PC_RANDOM","0.887903139469746","0.716900403210856","0.529609338084608"
"STOREY","1.468","1.18","0.82"
"PC","1.54228121836369","1.2430147293262","0.908682136502177"
"RES_STOREY","0.919499061832985","0.745986376797573","0.521912207833773"
"PC_midp","0.934103433158118","0.757748972226641","0.55985113158011"
"STOREY_RANDOM","0.93460577348711","0.759078932558869","0.558965314265537"
"PC_RANDOM","0.926467458650346","0.722075250984711","0.515681459686232"
"STOREY","1.472","1.148","0.84"
"PC","1.53993654154574","1.20246500589739","0.919514560504528"
"RES_STOREY","0.921774714215641","0.715748167435287","0.52958331423791"
"PC_midp","0.932610879214938","0.721811310881411","0.564274171248852"
"STOREY_RANDOM","0.928472939046154","0.723984445636116","0.563772610510947"
"PC_RANDOM","0.930276216086766","0.700918894862062","0.520250783673935"
"STOREY","1.484","1.108","0.872"
"PC","1.53265002389281","1.19712580460294","0.916600146062554"
"RES_STOREY","0.932256600201814","0.694002922701992","0.565839179843486"
"PC_midp","0.927055374767146","0.725649081844569","0.567081799449956"
"STOREY_RANDOM","0.926129000458664","0.72187822834383","0.567316294515178"
"PC_RANDOM","0.911985944198513","0.685818532262956","0.543373777458369"
"STOREY","1.476","1.164","0.832"
"PC","1.52367153458456","1.22953040268715","0.919368213485561"
"RES_STOREY","0.920963703187","0.7434778406547","0.524909484820057"
"PC_midp","0.914918090388962","0.753324285121427","0.56379522162327"
"STOREY_RANDOM","0.914819068183789","0.751007921139028","0.562991246904891"
"PC_RANDOM","0.912250142885795","0.732654905501926","0.521188629165554"
"STOREY","1.444","1.112","0.856"
"PC","1.50807672425796","1.20199856809596","0.921605051471809"
"RES_STOREY","0.920670894326365","0.696791960552303","0.542312499131808"
"PC_midp","0.919592079371532","0.731459250300983","0.565119040130342"
"STOREY_RANDOM","0.919168899485345","0.731164951874524","0.565032822501744"
"PC_RANDOM","0.917402946846276","0.701412456944086","0.517488149394509"
"STOREY","1.444","1.18","0.836"
"PC","1.51088892875844","1.23742579326081","0.914123630017559"
"RES_STOREY","0.88790305320872","0.750039040758027","0.536182801766624"
"PC_midp","0.90120430590154","0.760899497615549","0.566167738339883"
"STOREY_RANDOM","0.894978283633684","0.760967155962604","0.565964843986463"
"PC_RANDOM","0.867399838973468","0.73238078913168","0.511313173695036"
"STOREY","1.476","1.172","0.888"
"PC","1.53449873709652","1.22703264068991","0.950481793564707"
"RES_STOREY","0.935320579903715","0.742584036550267","0.563470587639533"
"PC_midp","0.928069669934545","0.751454459597798","0.582896867425937"
"STOREY_RANDOM","0.925435432618207","0.75030907739876","0.582942204091955"
"PC_RANDOM","0.926450213601913","0.743380807365998","0.536022504138959"
"STOREY","1.356","1.092","0.88"
"PC","1.4749615254067","1.17761331500442","0.943042556707784"
"RES_STOREY","0.840410563955832","0.683558809753396","0.566104827698673"
"PC_midp","0.891287577300241","0.713546950040019","0.584141359182422"
"STOREY_RANDOM","0.885259064747091","0.711396231167791","0.585963193899301"
"PC_RANDOM","0.861155312099727","0.669964335685869","0.536619302126115"
"STOREY","1.476","1.124","0.808"
"PC","1.53666140296225","1.20037033005151","0.910786439030239"
"RES_STOREY","0.927774270109268","0.708813593035892","0.511699500093733"
"PC_midp","0.933150490133066","0.723320676789816","0.561054047561921"
"STOREY_RANDOM","0.929339837795926","0.7256068974606","0.561100349945775"
"PC_RANDOM","0.922744541237139","0.696142471888987","0.499684716862179"
"STOREY","1.46","1.16","0.88"
"PC","1.52765714060182","1.21772649899924","0.953577434434135"
"RES_STOREY","0.907961444379842","0.722718010030781","0.570628145846605"
"PC_midp","0.911598755479607","0.738393622568123","0.59384519435221"
"STOREY_RANDOM","0.907613813565325","0.739351035666057","0.593412444492171"
"PC_RANDOM","0.901077790645402","0.700402331997924","0.559214606830319"
"STOREY","1.436","1.168","0.86"
"PC","1.50542587275649","1.24329547803636","0.918006458451838"
"RES_STOREY","0.923121116392572","0.729975507234169","0.541247349936743"
"PC_midp","0.923897091220467","0.763358491252581","0.567310767932737"
"STOREY_RANDOM","0.926703848254117","0.765095063528198","0.567275514915331"
"PC_RANDOM","0.917230305403313","0.716516018694031","0.51055642753157"
"STOREY","1.456","1.196","0.876"
"PC","1.52154390537515","1.26204505361037","0.941506176014397"
"RES_STOREY","0.918684582690416","0.768574629381088","0.557064475546529"
"PC_midp","0.923337866664738","0.776580691391392","0.58658846229525"
"STOREY_RANDOM","0.923874553686048","0.775017086561544","0.586153684363218"
"PC_RANDOM","0.908179861526725","0.75735784871358","0.538165130374657"
"STOREY","1.444","1.164","0.904"
"PC","1.5008672989496","1.23182067087074","0.96473435549274"
"RES_STOREY","0.897734167484398","0.744734289822843","0.582913606759922"
"PC_midp","0.907743819870555","0.75478169311099","0.602140933402052"
"STOREY_RANDOM","0.907214173480617","0.75303412430593","0.601059026633337"
"PC_RANDOM","0.88466189781969","0.74259791189499","0.551844168971497"
"STOREY","1.432","1.172","0.856"
"PC","1.49008723744","1.23877387770522","0.940666334312349"
"RES_STOREY","0.892585158176203","0.746832790791296","0.537936194599536"
"PC_midp","0.894972951886303","0.753689678638837","0.574705633324243"
"STOREY_RANDOM","0.894398519636429","0.752925306962411","0.574272040375645"
"PC_RANDOM","0.873147482283291","0.72495392684898","0.517188177919732"
"STOREY","1.476","1.16","0.808"
"PC","1.52938962016989","1.22273816281233","0.902306501029974"
"RES_STOREY","0.925135413317408","0.726508727732762","0.513063849220095"
"PC_midp","0.924488444595198","0.739926735832869","0.555104400707162"
"STOREY_RANDOM","0.92285499322576","0.73987877043156","0.554891555884668"
"PC_RANDOM","0.915026853543173","0.705360408964806","0.503470219099177"
"STOREY","1.476","1.084","0.872"
"PC","1.52399372140934","1.1719978145892","0.966451596601532"
"RES_STOREY","0.923593833768718","0.674389715980172","0.560044232103053"
"PC_midp","0.921475915661295","0.711966616399982","0.59982659626265"
"STOREY_RANDOM","0.920708691883719","0.710100287662565","0.602411907593654"
"PC_RANDOM","0.920560751721291","0.657548968118583","0.557333879123514"
"STOREY","1.428","1.096","0.864"
"PC","1.49927213259819","1.20066144237248","0.943100969982138"
"RES_STOREY","0.907313125134248","0.692301493009341","0.55011363658935"
"PC_midp","0.90511094424545","0.733047144529913","0.585007794135085"
"STOREY_RANDOM","0.903767495840112","0.733091821233551","0.583356493808923"
"PC_RANDOM","0.900883259724508","0.69075856272","0.528946711105238"
"STOREY","1.472","1.136","0.896"
"PC","1.52764022025331","1.20975025463991","0.930503870873769"
"RES_STOREY","0.937014906727942","0.709069635053017","0.567594677583825"
"PC_midp","0.937976088731954","0.735314744295756","0.578783057204514"
"STOREY_RANDOM","0.937063662109951","0.737942189787687","0.57675118948969"
"PC_RANDOM","0.94174727023325","0.698985685511846","0.548349625909649"
"STOREY","1.468","1.168","0.86"
"PC","1.52495001931442","1.22252474317134","0.922395840596153"
"RES_STOREY","0.932148274606998","0.733184872505459","0.552790054721119"
"PC_midp","0.926567695973765","0.738825983022082","0.575922621567512"
"STOREY_RANDOM","0.928609888341435","0.736818954515587","0.576718365637233"
"PC_RANDOM","0.920824331468233","0.706639374716235","0.540546347128074"
"STOREY","1.464","1.224","0.876"
"PC","1.53853641464113","1.26419343277066","0.942617027965173"
"RES_STOREY","0.934513074522917","0.776948271055241","0.56114650451452"
"PC_midp","0.948299857170996","0.772638360930194","0.583953577454774"
"STOREY_RANDOM","0.949049927578083","0.771146970682178","0.584228707148922"
"PC_RANDOM","0.944754739430937","0.76030399186465","0.54464397008238"
"STOREY","1.472","1.112","0.844"
"PC","1.51938739284628","1.20065012307639","0.918562243656721"
"RES_STOREY","0.938551294128961","0.703739163083726","0.542822195428168"
"PC_midp","0.929677719569376","0.73250575595745","0.566432220643399"
"STOREY_RANDOM","0.930016082371256","0.732164210042123","0.564027328692249"
"PC_RANDOM","0.928124961952026","0.69103387860758","0.512849036363977"
"STOREY","1.396","1.18","0.832"
"PC","1.47747639240947","1.23457712784293","0.917809847866334"
"RES_STOREY","0.862681591269212","0.74619053941669","0.519610077566105"
"PC_midp","0.885787365498047","0.758541991379769","0.564009203553843"
"STOREY_RANDOM","0.884337778930432","0.758312725939231","0.56295390909883"
"PC_RANDOM","0.850385963341446","0.736256323152321","0.514370780301556"
"STOREY","1.432","1.16","0.88"
"PC","1.51443372212247","1.22877913887493","0.943596359104385"
"RES_STOREY","0.916956760448338","0.734026718740102","0.560698818236059"
"PC_midp","0.928415346727745","0.749420339889743","0.590243767876161"
"STOREY_RANDOM","0.925687460570485","0.746473866760844","0.590580578771066"
"PC_RANDOM","0.926613348815565","0.727277757289843","0.550033762993817"
"STOREY","1.532","1.184","0.88"
"PC","1.56563881357586","1.25354794860031","0.934379560763679"
"RES_STOREY","0.97450738992213","0.753649813844817","0.563157391262252"
"PC_midp","0.955326625890028","0.765286157908984","0.581845664035696"
"STOREY_RANDOM","0.956083365191906","0.764333644535325","0.582407361488381"
"PC_RANDOM","0.960597566404108","0.75501594054822","0.541414803472083"
"STOREY","1.484","1.18","0.872"
"PC","1.54313176895187","1.23235749672548","0.95656571641324"
"RES_STOREY","0.938902202150496","0.752474801935922","0.574897524917964"
"PC_midp","0.940305057638378","0.759877495417713","0.605967226368505"
"STOREY_RANDOM","0.939720094612989","0.760729770021276","0.60393897251631"
"PC_RANDOM","0.942785112070825","0.737863078145501","0.577377773613159"
"STOREY","1.492","1.156","0.812"
"PC","1.53589287538342","1.21519075186253","0.926092627573563"
"RES_STOREY","0.945414554250508","0.741077644263118","0.521567481478417"
"PC_midp","0.936245300715681","0.750593384899971","0.575180552475335"
"STOREY_RANDOM","0.936858198476259","0.749373089307791","0.573623380917735"
"PC_RANDOM","0.931923801444877","0.717907833582397","0.512481217906783"
"STOREY","1.452","1.14","0.88"
"PC","1.52980505766879","1.2209420438448","0.955854457914193"
"RES_STOREY","0.90818658118016","0.729920091914076","0.580057418589514"
"PC_midp","0.932488383131648","0.753956719322427","0.603261378657219"
"STOREY_RANDOM","0.934792247963238","0.750949181191022","0.599484131159427"
"PC_RANDOM","0.919837568271648","0.718932180971191","0.571170244596753"
"STOREY","1.44","1.168","0.864"
"PC","1.51949495781856","1.24596088234277","0.928164081672938"
"RES_STOREY","0.902839237287468","0.743809750873887","0.554741748559586"
"PC_midp","0.923828481852963","0.76291794970269","0.578045861123852"
"STOREY_RANDOM","0.925353980357553","0.760250908702668","0.579035544869761"
"PC_RANDOM","0.907739615498799","0.732301827705211","0.526162013457922"
"STOREY","1.452","1.172","0.828"
"PC","1.51106074537279","1.24210488194029","0.908694669031211"
"RES_STOREY","0.916894652273786","0.766062649573754","0.521869843226889"
"PC_midp","0.918762900521019","0.765604477843231","0.562728875903173"
"STOREY_RANDOM","0.918063248343143","0.761639651550951","0.564002100321945"
"PC_RANDOM","0.918384714918522","0.760927636484234","0.502222128959434"
"STOREY","1.46","1.148","0.848"
"PC","1.53606148096714","1.21789856338473","0.92775307333648"
"RES_STOREY","0.937860487168526","0.728032831879868","0.534820242948821"
"PC_midp","0.938755723258172","0.740832352531926","0.569124352370085"
"STOREY_RANDOM","0.936996531301673","0.744285856413338","0.568950824243017"
"PC_RANDOM","0.94139948568341","0.717764043795344","0.517853611593181"
"STOREY","1.428","1.104","0.816"
"PC","1.4989996284815","1.20936758128847","0.909015815730198"
"RES_STOREY","0.89210801140071","0.688019436289581","0.520174421759002"
"PC_midp","0.910529586880511","0.73020949728624","0.556691001488882"
"STOREY_RANDOM","0.909667638568562","0.732548309947152","0.554314553231566"
"PC_RANDOM","0.911586907007111","0.67585545681617","0.501427788991427"
"STOREY","1.452","1.192","0.86"
"PC","1.52938884284094","1.24919869020322","0.935385290669012"
"RES_STOREY","0.911563752824416","0.76130222356036","0.555535385221654"
"PC_midp","0.921887337922072","0.777373143394573","0.57732279164619"
"STOREY_RANDOM","0.921279425629602","0.776189042885111","0.578116672719645"
"PC_RANDOM","0.901857978383015","0.765141942410906","0.541246878443402"
"STOREY","1.42","1.188","0.84"
"PC","1.49944171620016","1.23841435310332","0.925288112659326"
"RES_STOREY","0.884674773838968","0.75420340835386","0.524857444978495"
"PC_midp","0.903182476863559","0.74803014685564","0.56180074226261"
"STOREY_RANDOM","0.904527663528285","0.748079802855071","0.560177310048901"
"PC_RANDOM","0.885756612631497","0.738013689017048","0.5073759812911"
"STOREY","1.476","1.148","0.86"
"PC","1.54025057288342","1.22506730496613","0.942220063205113"
"RES_STOREY","0.931732466080827","0.716267067151109","0.552165508340547"
"PC_midp","0.936487475814116","0.74102286090708","0.58352770576521"
"STOREY_RANDOM","0.936479551017279","0.742898778008756","0.582500037177878"
"PC_RANDOM","0.935021896089541","0.713019255642323","0.540483535500858"
"STOREY","1.512","1.172","0.852"
"PC","1.55867736056186","1.23068194695266","0.932446923203593"
"RES_STOREY","0.95426895307608","0.726417274853456","0.538468449663246"
"PC_midp","0.946221795847677","0.747027022965447","0.576695704218145"
"STOREY_RANDOM","0.943709528763753","0.746427331856675","0.576306588599365"
"PC_RANDOM","0.950375567165021","0.713921286211428","0.52133208443051"
"STOREY","1.448","1.168","0.856"
"PC","1.52541192449742","1.22894967388985","0.92576997762847"
"RES_STOREY","0.905520887871872","0.750168680138843","0.535417141726387"
"PC_midp","0.921187630648392","0.75767036515174","0.570594474285265"
"STOREY_RANDOM","0.921023561884093","0.756533760215768","0.571501172229933"
"PC_RANDOM","0.906358004286247","0.736967995826235","0.506048726860126"
"STOREY","1.496","1.156","0.852"
"PC","1.5356901860894","1.22312455087407","0.932105090477787"
"RES_STOREY","0.936948367353065","0.726158081318249","0.548416076238938"
"PC_midp","0.922089005127334","0.740408747961656","0.57679027803415"
"STOREY_RANDOM","0.921197247919947","0.740263057661888","0.575552766324305"
"PC_RANDOM","0.915695056332826","0.724460865502155","0.53589416302648"
"STOREY","1.396","1.136","0.876"
"PC","1.4796963690078","1.21641315417137","0.959783701776899"
"RES_STOREY","0.875369045833891","0.728235047131552","0.565938909821744"
"PC_midp","0.891569236563949","0.752498509788946","0.601417549977264"
"STOREY_RANDOM","0.890453913778318","0.752941692962676","0.60152380711589"
"PC_RANDOM","0.871172638767525","0.715986247720432","0.558125699475655"
"STOREY","1.444","1.132","0.844"
"PC","1.50443904082343","1.21480828776841","0.917680995086233"
"RES_STOREY","0.92345962720942","0.723120589035711","0.528331308369714"
"PC_midp","0.917951328186821","0.748898051753162","0.561032625377872"
"STOREY_RANDOM","0.918747059567304","0.749360232968823","0.561286551023533"
"PC_RANDOM","0.921486482284859","0.722862181178984","0.510702260603961"
"STOREY","1.436","1.176","0.864"
"PC","1.50706855433968","1.23046018451469","0.936821726631163"
"RES_STOREY","0.897427485490547","0.742665999478426","0.549082289438653"
"PC_midp","0.918733870907897","0.750167956307901","0.583173058457209"
"STOREY_RANDOM","0.917377823342963","0.749584402198518","0.583947271735529"
"PC_RANDOM","0.898682680896794","0.739225351238538","0.541789675580445"
"STOREY","1.448","1.184","0.876"
"PC","1.52406146403024","1.24393496396839","0.952267194043531"
"RES_STOREY","0.918496086340551","0.753894863970899","0.552105507468064"
"PC_midp","0.926344379179682","0.765561780677025","0.586191789665903"
"STOREY_RANDOM","0.927990050369142","0.76194025368173","0.583374132097134"
"PC_RANDOM","0.921420677459476","0.739109060127728","0.531971687428252"
"STOREY","1.44","1.116","0.824"
"PC","1.49876025719497","1.18904331674405","0.916057973435936"
"RES_STOREY","0.910552951632304","0.714708870511182","0.528659297484487"
"PC_midp","0.913578999075769","0.724759564520882","0.568499854612683"
"STOREY_RANDOM","0.912993784098536","0.725391320628407","0.568215124385571"
"PC_RANDOM","0.895909561559792","0.697346693966137","0.519863215880364"
"STOREY","1.404","1.08","0.856"
"PC","1.48906409031031","1.18037769391139","0.943199705653765"
"RES_STOREY","0.875690102985759","0.666444080901237","0.553942003957205"
"PC_midp","0.897478767588226","0.70793522785531","0.588281333879141"
"STOREY_RANDOM","0.896256987817044","0.705268265836426","0.58658185955063"
"PC_RANDOM","0.872644229315027","0.657814363071035","0.539242191819282"
"STOREY","1.456","1.164","0.896"
"PC","1.53008227524508","1.23424124406157","0.963172317044189"
"RES_STOREY","0.9258236694716","0.734695508561317","0.573756422822798"
"PC_midp","0.932600112246771","0.751318578636121","0.598305436909951"
"STOREY_RANDOM","0.929365950607098","0.750765807529917","0.599113286078358"
"PC_RANDOM","0.921291352589184","0.72774897032556","0.566617500998989"
"STOREY","1.46","1.164","0.844"
"PC","1.5284049073282","1.22480171385306","0.920476684316167"
"RES_STOREY","0.933105546359422","0.735871763085842","0.537710493361792"
"PC_midp","0.931036877913743","0.743383548936307","0.56416283081371"
"STOREY_RANDOM","0.930512186318177","0.742355618296637","0.565848988142371"
"PC_RANDOM","0.932427842610053","0.729673427032521","0.50814528538138"
"STOREY","1.468","1.132","0.86"
"PC","1.50875148953185","1.20821618557373","0.934127528293944"
"RES_STOREY","0.935123502182244","0.712809706482526","0.552142898542571"
"PC_midp","0.918773174319031","0.730516534430974","0.577533902889475"
"STOREY_RANDOM","0.916170009821493","0.728636656629848","0.578281333165312"
